,title,rating,metascore,publisher,review
1551,Superhero Movie,4.5,50,Boston Globe, How can you tell the target age for Superhero Movie is exactly 13 1/2 years? Because most of the jokes are Internet-related. 
1552,Superhero Movie,4.5,50,Los Angeles Times," The very act of writing critically about Superhero Movie inspires something of an existential crisis -- no one likely to turn out for it is reading this review, and anybody reading this review is probably not inclined to see it under any circumstances. "
1553,Superhero Movie,4.5,40,The Hollywood Reporter, By-the-numbers screen parody fails to resurrect an increasingly tired genre. 
1554,Superhero Movie,4.5,40,Chicago Reader," The gags are consistently weak, though actor Miles Fisher turns in a hair-raising impression of Tom Cruise. "
1555,Superhero Movie,4.5,40,Film Threat," What's shocking about Superhero Movie is not that it's been advertised to death on Nickelodeon to impressionable children, but that it's a completely on-the-nose satire of ""Spider-Man.” "
1556,Superhero Movie,4.5,30,L.A. Weekly," Predictable, flat, full of name-dropping, tragically unhip, and likely to make a decent amount of cash. "
1557,Superhero Movie,4.5,30,The New York Times," No real mockery is intended by this harmless, mindless grab bag of slightly used gags, which lampoons some of the conventions of recent comic-book epics and adds the expected staples of juvenile humor: urine, vomit and intestinal gas. "
1558,Superhero Movie,4.5,0,TV Guide Magazine," This abysmal ""Spider-Man"" satire has more in common with the lamentable spate of ""Epic"" and ""Date Movies"" than Zucker and Nielsen's truly funny ""Naked Gun"" series. "
1559,Postal,4.5,60,Film Threat, It's such an insanely fun ride that most of its flaws are forgivable. 
1560,Postal,4.5,42,The A.V. Club," A provocation first, an insult second, a publicity stunt third, and a film a distant fourth. "
1561,Postal,4.5,40,Variety, This anything-goes exercise isn't dull -- one just wishes the outrageousness were more consistently funny. 
1562,Postal,4.5,38,TV Guide Magazine," Postal's touches of wit are lost in the flying body parts, gross-out gags, and the full frontal spectacle of Foley's no-longer-private parts. "
1563,Postal,4.5,25,The Globe and Mail (Toronto), What Boll gives us is a boring beating over the head. 
1564,Postal,4.5,25,New York Post, At last: Uwe Boll has made his first intentionally funny film. 
1565,Postal,4.5,20,Village Voice," Manages to be as toothless as he (Boll) is tasteless. Poorly framed, tone-deaf, and nonsensical (yet still Boll's best!). "
1566,Postal,4.5,10,The New York Times," Infantile, irreverent and boorish to the max, Postal explodes with bad attitude and lousy filmmaking. "
1567,Postal,4.5,10,Los Angeles Times," Boll's rampant narcissistic showmanship creates such a bizarre, garish spectacle that it is almost tempting to give him credit for being something of a misunderstood artist after all. Almost, but not quite. "
1568,Postal,4.5,0,New York Daily News," Where Boll's movies were once amusingly atrocious, Postal is so aggressively tasteless and knowingly idiotic, there's just no fun to be had. "
1569,Rings,4.5,40,The Hollywood Reporter," Rings finds a couple of nice, if inconsequential, little chills. "
1570,Rings,4.5,30,Los Angeles Times," At no point does the movie manage even a single sequence of sustained tension, or a frisson of genuine terror. "
1571,Rings,4.5,25,Slant Magazine, Rings is unsure as to whether it’s a sequel to the other entries in the series or a contemporary reboot. 
1572,Rings,4.5,25,TheWrap," Horror films that backstory the audience to death lose all hope of mining what’s eerie and unsettling about the unknown, and Rings is a perfect example: it doesn’t so much spread its familiar myth as dilute it. "
1573,Rings,4.5,25,Consequence of Sound, Rings is too beholden with current trends to truly exploit the potential it displays in its early going. 
1574,Rings,4.5,25,RogerEbert.com," More wearying than frightening, Rings is a total non-starter. "
1575,Rings,4.5,20,Variety," The movie, which will be lucky to eke out a weekend’s worth of business, isn’t scary, it isn’t awesome, and it doesn’t nudge you to think of technology in a new way. But it does make you wish that you could rewind those two hours, or maybe just erase them. "
1576,Rings,4.5,20,New York Daily News," Filmmaker F. Javier Gutiérrez really doesn't have a lot to work with beyond a flimsy story, weak script and characters you'll have a hard time caring about. "
1577,Rings,4.5,20,Time Out London," Imagine simultaneously eating wallpaper paste, listening to Coldplay and watching the entire ‘Da Vinci Code’ trilogy back to back and you’ll have some idea how grindingly tedious the experience of watching Rings becomes. "
1578,Rings,4.5,16,IndieWire," Rings never solidifies into one of kind movie, cramming a handful of possibilities into its bloated running time. "
1579,Ouija,4.5,63,New York Post," It’s endearing how this glorified haunted-house movie tries to reclaim all the old tools, and do so with a straight face and a PG-13 level of violence. "
1580,Ouija,4.5,60,TheWrap," Given its double burden of being both a toy adaptation and a bloodless kiddie horror show, Ouija winds up being more fun that you might think, even if it's the sort of film you can't really take seriously for a second. "
1581,Ouija,4.5,50,Variety," This silly but straight-faced supernatural thriller manages to elicit an occasional shudder in between cheap jolts and false scares, emerging as a feat of competent direction (by debuting helmer Stiles White) over derivative scripting (by White and writing partner Juliet Snowden). "
1582,Ouija,4.5,50,The Playlist," The film is effectively scary, filled with plenty of jump moments and a few slow-burning scenes, but the scares aren’t enough to balance the poor writing and lack of imagination. "
1583,Ouija,4.5,40,New York Daily News," Cooke, a young Brit seen on TV’s “Bates Motel,” is strong as the diminutive brunette at the center of the interworldly fright-fest. Her charisma is almost enough to keep you from rolling your eyes at the script. "
1584,Ouija,4.5,40,The Dissolve, The most pressing issue with Ouija is that Stiles and Snowden cannot seem to write a single interesting line of dialogue. They volley between conversational banalities and whatever exposition might be needed to get the film to its next scary setpiece. 
1585,Ouija,4.5,38,St. Louis Post-Dispatch," Directed by Stiles White, whose credits lean more heavily in the special-effect arenas, Ouija is bland, safe horror for those who like their scares nonexistent. "
1586,Ouija,4.5,30,The Hollywood Reporter," In the absence of anything truly original in the screenplay he co-wrote with Juliet Snowden, director Stiles White vainly attempts to ratchet up the tension with a series of cheap jump scares fueled by loud noises that are the cinematic equivalent of shaking hands with someone wearing a joy buzzer. "
1587,Ouija,4.5,25,San Francisco Chronicle, Ouija has something wrong with it from the first five minutes. 
1588,Ouija,4.5,25,USA Today, A deadly dull and overly familiar movie about summoning ghosts that draws upon nearly every horror movie cliché. 
1589,Bitch Slap,4.5,40,Los Angeles Times," Despite its obsession with décolletage, Bitch Slap is surprisingly puritanical (much teasing, no pleasing), substituting plentiful violence and a howlingly predictable ""shock"" ending for the payoff it promises. "
1590,Bitch Slap,4.5,30,Variety," Overblown and underwhelming, Bitch Slap is a desperately unfunny attempt to satirically recycle cliches and archetypes from sexploitation actioners of the 1960s and '70s within the time-trippy, multiple-flashback framework of a Quentin Tarantino. extravaganza. "
1591,Bitch Slap,4.5,30,The Hollywood Reporter," Over-the-top -- and ultimately tiresome -- female mud-wrestling, kick-boxing and cat fights in a parody of old exploitation movies. "
1592,Bitch Slap,4.5,20,L.A. Weekly," In keeping with the film’s giddy superficiality, what’s revealed is a series of sexy poses passed off as character depth. All the backstabbing, shifting alliances and dark motives are held together by adolescent, innuendo-laden dialogue and thick Sapphic overtones. "
1593,Bitch Slap,4.5,0,San Francisco Chronicle," Bitch Slap is garbage. It's self-aware garbage - garbage that explores and celebrates, in postmodern fashion, precisely what it means to be garbage. But that doesn't make it stink any less. "
1594,Alvin and the Chipmunks: The Squeakquel,4.5,70,Variety, A frenetic but undeniably funny follow-up that offers twice the number of singing-and-dancing rodents in another seamless blend of CGI and live-action elements. 
1595,Alvin and the Chipmunks: The Squeakquel,4.5,50,USA Today, It seems as if no professional actors were hired in the making of this motion picture. 
1596,Alvin and the Chipmunks: The Squeakquel,4.5,50,Village Voice," Closing out a pretty great year for children's movies—Betty Thomas's dutiful animated and live-action sequel to 2007's ""Alvin and the Chipmunks"" brings up the rear with capable mediocrity. "
1597,Alvin and the Chipmunks: The Squeakquel,4.5,50,Chicago Reader," Smarter than its predecessor, the movie aims for the ""High School Musical"" market. "
1598,Alvin and the Chipmunks: The Squeakquel,4.5,50,The Globe and Mail (Toronto)," As shrill, partly-animated musicals about singing vermin go, Alvin and the Chipmunks: The Squeakquel really isn't all that bad. "
1599,Alvin and the Chipmunks: The Squeakquel,4.5,42,Entertainment Weekly," If only for the sake of adults, couldn't the folks behind the Alvin films have had the good grace to turn Alvin and the Chipmunks: The Squeakquel into a musical? "
1600,Alvin and the Chipmunks: The Squeakquel,4.5,40,Empire, Alvin does high school rom-com and very poorly at that. 
