,title,rating,metascore,publisher,review
1701,Prisoners,8.1,84,Film.com," Rarely a moment is ever wasted, a consequence ignored, and though the climax is a corker, the final shot is even better. Prisoners requires and rewards your attention in equal measure. Be ready. "
1702,Prisoners,8.1,83,IndieWire," Before all else, Villneuve's grim chronicle of the fallout when two young girls vanish in a small town succeeds at crafting one powerfully suspenseful moment after another. "
1703,Prisoners,8.1,80,The Guardian," In his first English language film, Quebeçois director Denis Villeneuve has produced a masterful thriller that is also an engrossing study of a smalltown America battered by recession, fear and the unrelenting elements. "
1704,Prisoners,8.1,63,Slant Magazine," Possibly year's most immaculate-looking drivel, a prismatically shot whodunit abundant in red herrings, but lacking in moral contemplation. "
1705,Prisoners,8.1,60,Time," This is the rough cut of a good movie, and a splendid opportunity wasted. "
1706,Prisoners,8.1,40,The Telegraph," Flexing some of that Jean Valjean resolve, but with a payload of untrammelled, Wolverine-like rage behind it, Jackman comes closest to shouldering the movie, without ever seriously threatening to make it work. "
1707,Mad Max: Fury Road,8.1,100,Hitfix," There is nothing easy or predictable about what George Miller delivers with Mad Max: Fury Road, a stone-cold action master class, beautiful and brainy and startling in the ways it throws off the current definition of the blockbuster. "
1708,Mad Max: Fury Road,8.1,100,Variety," There is gargantuan excess here, to be sure — and no shortage of madness — but there is also an astonishing level of discipline. "
1709,Mad Max: Fury Road,8.1,100,The Telegraph," The world of Mad Max has always been welded together from bits of whatever was lying around, and the films’ brilliance has always been in their welding – the ingenious ways in which their scrap-metal parts were combined to create something unthinkable, hilarious or obscene, and often all three. "
1710,Mad Max: Fury Road,8.1,100,Time Out," Marrying the biting frenzy of Terry Gilliam’s film universe with the explosive grandeur of James Cameron, Miller cooks up some exhilaratingly sustained action. But the key to this symphony of twisted metal is how the film never forgets that violence is a sort of madness. "
1711,Mad Max: Fury Road,8.1,95,TheWrap, Where Fury Road stands apart from so much of today’s action cinema is that the human element remains front and center. 
1712,Mad Max: Fury Road,8.1,90,The Hollywood Reporter, The first two Max features ran barely 90 minutes and it takes guts and real confidence to dare push a straight chase film with very little dialogue to two hours. But Miller has pulled it off by coming up with innumerable new elements to keep the action compelling. 
1713,Mad Max: Fury Road,8.1,83,IndieWire," ""Mad Max"" doesn't just depict conflicts with evildoers in a tattered existence. It delivers a rare alternative to aggressively stupid action movies. At a time of great need, Max rides again. "
1714,Mad Max: Fury Road,8.1,83,The Playlist," Come for the blistering, full-tilt action, stay for the thought-provoking consideration of the post-apocalypse. "
1715,Mad Max: Fury Road,8.1,80,The Guardian," That adjective in the title is accurate. Extravagantly deranged, ear-splittingly cacophonous, and entirely over the top, George Miller has revived his Mad Max punk-western franchise as a bizarre convoy chase action-thriller in the post-apocalyptic desert. "
1716,Mad Max: Fury Road,8.1,70,Screen International," For a while, Fury Road’s complete disinterest in screenwriting fundamentals feels liberating, as the director keeps upping the ante on this desperate chase through the desert. But what feels liberating at first can become monotonous, and Fury Road starts to drag once the frenetic sameness of Miller’s strategy takes hold. "
1717,Logan,8.1,80,The Hollywood Reporter," Seamlessly melding Marvel mythology with Western mythology, James Mangold has crafted an affectingly stripped-down stand-alone feature, one that draws its strength from Hugh Jackman’s nuanced turn as a reluctant, all but dissipated hero. "
1718,Logan,8.1,80,Variety," Each time the violence explodes, it’s slashingly satisfying, because it’s earned, and also because Mangold knows just how to stage it. "
1719,Logan,8.1,80,The Telegraph," Logan is a film for people, like me, who thought the only good bit of X-Men: Apocalypse was Michael Fassbender crying in the woods, and left the cinema wishing that had been the whole thing. It’s something no-one could have expected: a creatively risky superhero movie. And it deserves to pay off. "
1720,Logan,8.1,75,Miami Herald," In Logan, the clawed mutant Wolverine finally gets to slash through the constraints of a kid-friendly PG-13 rating, and the result is bloody, vicious fun. The squeamish will avert their eyes, and young children should not be allowed anywhere near this movie, no matter how many X-Men action figures they own. "
1721,Logan,8.1,75,IndieWire," Logan isn’t always a satisfying movie, but there’s a very satisfying answer to those questions waiting for viewers at the end of it. Satisfying not only because Mangold resolves things with some brilliantly expressive imagery, or because he endows this story with a no-shits-left-to-give honesty that defies its origins and justifies its spectacular violence and salty vocabulary, but because it proves how iconic Jackman has made this character over the last 17 years. "
1722,Logan,8.1,75,The Playlist," A movie with the bleakest vision of Wolverine yet, but also hands down the best treatment the character has received on the big screen in the fifteen plus years Jackman has inhabited the role. "
1723,Logan,8.1,70,TheWrap, Whether or not the “Wolverine” movies have a future — Jackman swears this is his last go-round — Logan is an exceedingly entertaining one. 
1724,Logan,8.1,67,Entertainment Weekly," The loner has to learn to put someone else first. It’s both as manipulative and hokey as that sounds, but occasionally it works well enough that you might find yourself getting choked up against your better judgment. "
1725,Logan,8.1,63,Slant Magazine, It recognizes that the thinly veiled secret of Wolverine’s loner act is that he’s always been a cog of some kind. 
1726,Logan,8.1,40,Time," The picture is mostly tedious and unpleasant, which is a shame for the sake of the performers. Jackman works hard here, and his performance does away with vanity altogether. "
1727,Rush,8.1,100,Total Film," Utterly gripping. Aided by two punchy lead turns, an Oscar-worthy script and stunning in-car footage, Howard’s race film delivers top-gear drama. A piston- and heart-pumping triumph. "
1728,Rush,8.1,100,Variety," Not just one of the great racing movies of all time, but a virtuoso feat of filmmaking in its own right, elevated by two of the year’s most compelling performances. "
1729,Rush,8.1,86,Film.com, Rush is one of those rare sports movies that’s compelling as both a drama and a spectacle. 
1730,Rush,8.1,83,The Playlist," Rush is a pretty thrilling piece of pop entertainment. It's excitingly assembled and moves like a bullet, highly engaging and nerve-wracking when it needs to be and light on its feet elsewhere. "
1731,Rush,8.1,80,The Hollywood Reporter," Chris Hemsworth and Daniel Bruhl excel as, respectively, British wild man and hedonist James Hunt and Austrian by-the-books tactician Niki Lauda. "
1732,Rush,8.1,80,The Telegraph," Rush has sex, glamour, a fair degree of wit and a breathless, pedal-to-the-metal spirit. But its greatest achievement may be to underline that there are real men, all vulnerable flesh and blood, inside those infernal machines. "
1733,Rush,8.1,80,Empire," It rarely deviates from formula, but Rush wins big, delivering the most exciting F1 footage created for film. Like Hunt, it is sexy, funny, full of thrills. Like Lauda, it is intelligent, a bit blunt, but ultimately touching. "
1734,Rush,8.1,80,The Guardian," What Rush has to offer is a great human drama, two dangerously talented men pushing each other to risky victory and a superb script, delivered with some mastery by Hemsworth and Brühl. "
1735,Rush,8.1,80,Time Out London," Rush is fast, slippery, stormy and dangerous. "
1736,Rush,8.1,75,Entertainment Weekly," Rush hits a few potholes, but in the end it reveals the psyches of two men who only feel alive when they're cheating death. "
